Year,Month,Day,BeginHour,Vp,Dp,Bz,Kp3,
2007.00,8.00,26.00,300.00,401.20,4.60,-0.20,1.33,
2007.00,8.00,26.00,600.00,374.20,4.00,0.80,1.67,
2007.00,8.00,26.00,900.00,365.50,9.60,-1.70,1.33,
2007.00,8.00,26.00,1200.00,389.40,18.90,-0.50,2.67,
2007.00,8.00,26.00,1500.00,385.80,49.40,-1.70,2.67,
2007.00,8.00,26.00,1800.00,409.90,11.70,8.50,4.00,
2007.00,8.00,26.00,2100.00,460.50,13.20,5.90,3.00,
2007.00,8.00,27.00,600.00,608.50,2.90,-1.70,3.67,
2007.00,8.00,27.00,900.00,640.80,2.80,1.10,2.00,
2007.00,8.00,27.00,1200.00,626.90,2.50,1.10,2.00,
2007.00,8.00,27.00,1500.00,632.20,2.40,3.80,2.00,
2007.00,8.00,27.00,1800.00,679.30,1.60,-2.50,4.00,
2007.00,8.00,27.00,2100.00,650.60,1.90,-0.90,3.00,
2007.00,8.00,28.00,600.00,628.50,1.80,0.50,2.00,
2007.00,8.00,28.00,900.00,625.30,1.30,-2.00,3.67,
2007.00,8.00,28.00,1200.00,629.90,1.50,-0.30,2.00,
2007.00,8.00,28.00,1500.00,627.60,1.50,2.30,1.00,
2007.00,8.00,28.00,1800.00,609.90,1.50,0.00,2.00,
2007.00,8.00,28.00,2100.00,582.70,1.10,-0.70,1.67,
2007.00,8.00,29.00,600.00,512.00,2.30,1.90,0.67,
2007.00,8.00,29.00,900.00,499.70,2.20,2.60,0.33,
2007.00,8.00,29.00,1200.00,511.70,2.30,-0.40,1.00,
2007.00,8.00,29.00,1500.00,506.10,2.20,0.90,1.00,
2007.00,8.00,29.00,1800.00,509.30,2.00,-0.50,1.67,
2007.00,8.00,29.00,2100.00,500.40,2.10,-0.50,1.67,
2007.00,8.00,30.00,0.00,492.10,1.90,-0.50,1.67,
2007.00,8.00,30.00,600.00,467.30,3.40,0.70,1.00,
2007.00,8.00,30.00,900.00,446.20,3.60,1.30,0.67,
2007.00,8.00,30.00,1200.00,419.20,2.60,-0.20,0.67,
2007.00,8.00,30.00,1500.00,403.70,2.40,0.40,0.33,
2007.00,8.00,30.00,1800.00,405.60,2.70,-0.20,0.67,
2007.00,8.00,30.00,2100.00,405.40,4.30,-0.40,1.33,
2007.00,8.00,31.00,0.00,402.10,4.70,0.60,1.67,
2007.00,8.00,31.00,300.00,400.20,4.90,2.90,1.00,
2007.00,8.00,31.00,600.00,390.20,5.50,-0.10,1.00,
2007.00,8.00,31.00,900.00,373.90,5.20,-1.40,1.33,
2007.00,8.00,31.00,1200.00,368.70,4.70,0.80,0.67,
2007.00,8.00,31.00,1500.00,379.20,8.70,1.90,1.33,
2007.00,8.00,31.00,1800.00,374.70,3.20,-0.30,2.67,
2007.00,8.00,31.00,2100.00,421.90,5.60,-1.10,2.33,
2007.00,9.00,1.00,0.00,422.40,5.60,1.60,2.00,
2007.00,9.00,1.00,300.00,418.40,5.40,-1.00,1.33,
2007.00,9.00,1.00,600.00,434.60,4.70,-1.30,2.33,
2007.00,9.00,1.00,900.00,451.90,7.00,-2.50,2.33,
2007.00,9.00,1.00,1200.00,444.50,8.30,5.50,2.33,
2007.00,9.00,1.00,1500.00,477.60,5.80,-3.60,2.33,
2007.00,9.00,1.00,1800.00,483.20,6.80,-0.90,2.67,
2007.00,9.00,1.00,2100.00,515.90,6.90,-1.30,3.67,
2007.00,9.00,2.00,0.00,533.60,5.10,-1.10,4.67,
2007.00,9.00,2.00,300.00,593.40,3.30,1.00,4.67,
2007.00,9.00,2.00,600.00,592.90,3.30,-0.50,3.00,
2007.00,9.00,2.00,900.00,574.50,3.60,-3.30,3.67,
2007.00,9.00,2.00,1200.00,621.30,4.00,0.60,4.00,
2007.00,9.00,2.00,1500.00,635.70,2.40,-0.90,2.67,
2007.00,9.00,2.00,1800.00,623.50,2.30,-1.70,4.00,
2007.00,9.00,2.00,2100.00,635.60,1.80,1.00,2.33,
2007.00,9.00,3.00,0.00,609.20,2.10,-0.40,2.33,
2007.00,9.00,3.00,300.00,621.60,1.90,-0.80,2.67,
2007.00,9.00,3.00,600.00,621.70,1.70,0.30,2.00,
2007.00,9.00,3.00,900.00,605.30,2.00,-0.50,2.67,
2007.00,9.00,3.00,1200.00,608.30,1.90,0.40,2.67,
2007.00,9.00,3.00,1500.00,627.90,1.50,-0.90,2.33,
2007.00,9.00,3.00,1800.00,646.70,1.70,1.40,1.33,
2007.00,9.00,3.00,2100.00,652.20,1.20,-0.50,2.67,
2007.00,9.00,4.00,0.00,662.90,0.60,0.90,2.00,
2007.00,9.00,4.00,300.00,652.10,0.90,1.40,1.67,
2007.00,9.00,4.00,600.00,626.90,0.80,-0.50,1.67,
2007.00,9.00,4.00,900.00,607.10,1.00,1.10,1.67,
2007.00,9.00,4.00,1200.00,584.00,0.80,1.30,1.00,
2007.00,9.00,4.00,1500.00,560.90,0.80,0.30,0.67,
2007.00,9.00,4.00,1800.00,540.60,1.10,0.60,1.00,
2007.00,9.00,4.00,2100.00,545.80,1.20,-1.10,1.67,
2007.00,9.00,5.00,0.00,538.20,2.40,-1.90,2.67,
2007.00,9.00,5.00,300.00,511.50,2.90,-1.90,3.00,
2007.00,9.00,5.00,600.00,474.60,2.50,-3.00,3.33,
2007.00,9.00,5.00,900.00,472.40,3.60,-1.60,2.33,
2007.00,9.00,5.00,1200.00,485.50,3.70,-1.20,2.33,
2007.00,9.00,5.00,1500.00,470.60,4.40,-1.30,1.33,
2007.00,9.00,5.00,1800.00,471.90,3.60,-1.40,2.33,
2007.00,9.00,5.00,2100.00,474.90,3.30,-1.70,2.00,
2007.00,9.00,6.00,0.00,450.10,3.20,-2.10,3.00,
2007.00,9.00,6.00,300.00,430.50,3.00,-2.10,2.33,
2007.00,9.00,6.00,600.00,433.70,3.70,2.60,1.00,
2007.00,9.00,6.00,900.00,427.00,2.50,-1.70,2.00,
2007.00,9.00,6.00,1200.00,430.40,3.50,0.30,1.33,
2007.00,9.00,6.00,1500.00,422.80,1.90,-5.30,2.67,
2007.00,9.00,6.00,1800.00,458.50,9.40,-2.50,2.67,
2007.00,9.00,6.00,2100.00,524.20,6.60,-4.70,4.00,
2007.00,9.00,7.00,0.00,555.60,6.90,-1.60,4.33,
2007.00,9.00,7.00,300.00,564.00,3.90,4.10,3.67,
2007.00,9.00,7.00,600.00,551.10,1.90,1.00,1.33,
2007.00,9.00,7.00,900.00,534.00,2.50,-0.90,1.33,
2007.00,9.00,7.00,1200.00,511.80,2.00,-0.30,1.67,
2007.00,9.00,7.00,1500.00,499.60,1.50,-0.50,2.67,
2007.00,9.00,7.00,1800.00,486.60,2.50,-0.90,1.67,
2007.00,9.00,7.00,2100.00,487.20,3.20,0.70,1.00,
2007.00,9.00,8.00,0.00,481.20,2.30,-0.50,2.00,
2007.00,9.00,8.00,300.00,466.00,2.80,-0.80,1.67,
2007.00,9.00,8.00,600.00,464.70,2.50,-0.50,2.00,
2007.00,9.00,8.00,900.00,465.30,2.50,-0.90,1.67,
2007.00,9.00,8.00,1200.00,459.60,2.30,0.30,1.33,
2007.00,9.00,8.00,1500.00,461.20,3.00,-0.90,2.00,
2007.00,9.00,8.00,1800.00,462.40,2.70,-1.20,1.67,
2007.00,9.00,8.00,2100.00,447.60,2.80,-0.10,0.67,
2007.00,9.00,9.00,0.00,430.90,2.70,1.00,0.00,
2007.00,9.00,9.00,300.00,412.50,3.00,0.90,0.00,
2007.00,9.00,9.00,600.00,388.80,3.40,0.20,0.33,
2007.00,9.00,9.00,900.00,368.00,5.80,-1.10,0.67,
2007.00,9.00,9.00,1200.00,361.30,6.50,0.10,0.67,
2007.00,9.00,9.00,1500.00,351.40,8.00,0.00,0.67,
2007.00,9.00,9.00,1800.00,334.20,6.80,1.10,0.00,
2007.00,9.00,9.00,2100.00,319.70,4.50,-1.10,0.67,
2007.00,9.00,10.00,0.00,330.60,4.10,-0.60,0.67,
2007.00,9.00,10.00,300.00,327.70,3.70,-0.20,0.33,
2007.00,9.00,10.00,600.00,326.20,3.60,-0.70,0.67,
2007.00,9.00,10.00,900.00,327.10,4.30,-0.50,0.67,
2007.00,9.00,10.00,1200.00,313.10,2.70,-1.60,0.33,
2007.00,9.00,10.00,1500.00,334.10,6.00,-0.80,0.33,
2007.00,9.00,10.00,1800.00,329.90,3.70,0.20,0.33,
2007.00,9.00,10.00,2100.00,328.80,5.10,0.60,0.33,
2007.00,9.00,11.00,0.00,326.80,5.50,1.40,0.00,
2007.00,9.00,11.00,300.00,318.20,4.20,0.00,0.00,
2007.00,9.00,11.00,600.00,302.30,2.30,0.00,0.67,
2007.00,9.00,11.00,900.00,304.00,2.70,-1.30,0.67,
2007.00,9.00,11.00,1200.00,291.70,2.50,-1.00,0.67,
2007.00,9.00,11.00,1500.00,305.50,3.50,-1.40,0.67,
2007.00,9.00,11.00,1800.00,295.40,2.10,-1.60,0.67,
2007.00,9.00,11.00,2100.00,294.30,2.10,-0.40,0.67,
2007.00,9.00,12.00,0.00,294.30,2.30,-1.70,1.00,
2007.00,9.00,12.00,300.00,280.00,2.00,-3.20,1.00,
2007.00,9.00,12.00,600.00,273.00,1.70,-3.10,0.67,
2007.00,9.00,12.00,900.00,280.50,2.30,-3.20,0.67,
2007.00,9.00,12.00,1200.00,276.30,2.50,-1.20,0.33,
2007.00,9.00,12.00,1500.00,269.20,2.10,0.00,0.00,
2007.00,9.00,12.00,1800.00,257.70,2.90,-0.20,0.00,
2007.00,9.00,12.00,2100.00,259.00,2.70,-0.60,0.33,
2007.00,9.00,13.00,0.00,258.40,2.90,1.00,0.00,
2007.00,9.00,13.00,600.00,269.30,3.30,0.00,0.00,
2007.00,9.00,13.00,900.00,267.70,3.70,-0.10,0.33,
2007.00,9.00,13.00,1200.00,264.60,3.70,0.80,0.00,
2007.00,9.00,13.00,1500.00,260.10,3.50,0.40,0.00,
2007.00,9.00,13.00,1800.00,268.60,5.70,0.40,1.00,
2007.00,9.00,13.00,2100.00,268.00,3.80,-2.60,0.67,
2007.00,9.00,14.00,600.00,292.60,4.70,0.40,0.00,
2007.00,9.00,14.00,900.00,293.30,6.20,2.10,0.67,
2007.00,9.00,14.00,1200.00,283.50,3.80,-0.70,0.67,
2007.00,9.00,14.00,1500.00,306.90,8.60,6.60,2.33,
2007.00,9.00,14.00,1800.00,301.40,9.40,1.50,2.33,
2007.00,9.00,14.00,2100.00,343.00,8.30,5.10,2.00,
2007.00,9.00,15.00,0.00,387.30,12.60,6.00,2.00,
2007.00,9.00,15.00,300.00,428.10,6.90,4.30,0.33,
2007.00,9.00,15.00,600.00,425.40,4.40,0.20,0.33,
2007.00,9.00,15.00,900.00,400.70,4.00,2.80,0.67,
2007.00,9.00,15.00,1200.00,394.00,3.40,2.70,1.00,
2007.00,9.00,15.00,1500.00,382.80,5.60,0.80,1.33,
2007.00,9.00,15.00,1800.00,381.70,6.10,0.70,1.00,
2007.00,9.00,15.00,2100.00,377.00,6.90,1.20,1.67,
2007.00,9.00,16.00,0.00,369.00,7.30,1.20,1.33,
2007.00,9.00,16.00,300.00,367.70,6.60,1.00,1.00,
2007.00,9.00,16.00,600.00,373.10,6.30,1.30,0.00,
2007.00,9.00,16.00,900.00,371.60,5.90,0.70,0.33,
2007.00,9.00,16.00,1200.00,375.00,6.20,1.00,0.33,
2007.00,9.00,16.00,1500.00,374.50,5.70,1.30,0.67,
2007.00,9.00,16.00,1800.00,365.00,4.10,2.70,1.00,
2007.00,9.00,16.00,2100.00,357.50,3.30,1.00,0.00,
2007.00,9.00,17.00,0.00,348.30,3.70,0.80,0.00,
2007.00,9.00,17.00,300.00,339.70,2.80,0.60,0.00,
2007.00,9.00,17.00,600.00,331.10,2.20,1.00,0.00,
2007.00,9.00,17.00,900.00,320.30,2.70,-1.60,0.33,
2007.00,9.00,17.00,1200.00,315.80,2.60,0.50,0.67,
2007.00,9.00,17.00,1500.00,326.70,4.60,0.70,0.33,
2007.00,9.00,17.00,1800.00,334.60,5.30,2.40,1.00,
2007.00,9.00,17.00,2100.00,346.10,8.70,-1.80,2.00,
2007.00,9.00,18.00,0.00,348.60,9.00,-2.90,3.00,
2007.00,9.00,18.00,300.00,348.50,6.80,-2.10,1.33,
2007.00,9.00,18.00,600.00,347.30,5.00,1.30,0.00,
2007.00,9.00,18.00,900.00,354.60,5.70,-1.00,0.33,
2007.00,9.00,18.00,1200.00,352.70,4.30,-1.10,0.67,
2007.00,9.00,18.00,1500.00,348.10,3.80,1.80,0.33,
2007.00,9.00,18.00,1800.00,341.20,3.80,0.90,0.00,
2007.00,9.00,18.00,2100.00,335.00,4.00,-0.10,0.00,
2007.00,9.00,19.00,0.00,331.20,3.40,-0.80,0.33,
2007.00,9.00,19.00,300.00,341.40,5.50,-1.60,1.67,
2007.00,9.00,19.00,600.00,350.10,6.30,0.80,1.33,
2007.00,9.00,19.00,900.00,354.50,7.20,0.90,1.00,
2007.00,9.00,19.00,1200.00,351.10,6.80,1.00,1.33,
2007.00,9.00,19.00,1500.00,346.90,5.90,3.30,0.67,
2007.00,9.00,19.00,1800.00,342.10,3.30,4.20,0.33,
2007.00,9.00,19.00,2100.00,332.00,2.30,5.20,0.00,
2007.00,9.00,20.00,0.00,335.00,2.30,5.50,0.00,
2007.00,9.00,20.00,300.00,328.40,3.20,4.70,1.00,
2007.00,9.00,20.00,600.00,333.50,4.30,2.70,0.33,
2007.00,9.00,20.00,900.00,352.80,4.30,1.00,1.67,
2007.00,9.00,20.00,1200.00,365.20,11.10,-0.60,2.67,
2007.00,9.00,20.00,1500.00,416.50,6.10,1.10,3.00,
2007.00,9.00,20.00,1800.00,397.30,5.70,-1.70,4.00,
2007.00,9.00,20.00,2100.00,444.50,10.00,-0.70,3.33,
2007.00,9.00,21.00,0.00,471.80,6.20,-0.50,2.67,
2007.00,9.00,21.00,300.00,489.60,5.60,2.20,1.67,
2007.00,9.00,21.00,600.00,471.80,8.50,-1.50,1.67,
2007.00,9.00,21.00,900.00,479.50,9.20,3.00,1.33,
2007.00,9.00,21.00,1200.00,438.30,10.70,-0.70,2.00,
2007.00,9.00,21.00,1500.00,474.60,8.80,2.20,2.00,
2007.00,9.00,21.00,1800.00,493.80,8.40,2.90,2.33,
2007.00,9.00,21.00,2100.00,550.90,8.10,4.90,3.67,
2007.00,9.00,22.00,0.00,562.90,6.40,4.10,3.00,
2007.00,9.00,22.00,300.00,583.20,5.80,3.00,2.67,
2007.00,9.00,22.00,600.00,597.00,3.20,0.20,2.67,
2007.00,9.00,22.00,900.00,634.30,3.00,2.30,1.67,
2007.00,9.00,22.00,1200.00,602.40,2.20,-0.20,2.33,
2007.00,9.00,22.00,1500.00,616.10,2.30,2.60,2.67,
2007.00,9.00,22.00,1800.00,623.50,2.30,-2.20,3.67,
2007.00,9.00,22.00,2100.00,608.30,2.80,2.50,2.67,
2007.00,9.00,23.00,0.00,638.00,2.60,3.40,3.33,
2007.00,9.00,23.00,300.00,651.70,2.60,-1.90,4.33,
2007.00,9.00,23.00,600.00,651.80,2.30,0.30,4.00,
2007.00,9.00,23.00,900.00,666.70,2.00,-0.90,2.67,
2007.00,9.00,23.00,1200.00,644.50,2.00,0.70,2.00,
2007.00,9.00,23.00,1500.00,649.00,1.80,1.20,1.00,
2007.00,9.00,23.00,1800.00,633.10,2.20,0.20,2.00,
2007.00,9.00,23.00,2100.00,640.40,2.20,-0.50,3.33,
2007.00,9.00,24.00,0.00,652.40,1.90,1.40,3.33,
2007.00,9.00,24.00,300.00,658.60,1.80,-3.60,3.67,
2007.00,9.00,24.00,600.00,674.70,2.00,0.10,2.33,
2007.00,9.00,24.00,900.00,669.20,2.20,2.10,1.33,
2007.00,9.00,24.00,1200.00,668.50,1.90,-0.40,2.33,
2007.00,9.00,24.00,1500.00,665.80,1.90,0.50,2.33,
2007.00,9.00,24.00,1800.00,633.50,2.20,1.30,1.67,
2007.00,9.00,24.00,2100.00,612.30,2.10,1.60,2.00,
2007.00,9.00,25.00,0.00,608.60,1.70,-0.10,2.67,
2007.00,9.00,25.00,300.00,593.30,1.70,1.70,1.67,
2007.00,9.00,25.00,600.00,572.20,1.60,1.00,1.33,
2007.00,9.00,25.00,900.00,581.30,1.50,2.00,1.00,
2007.00,9.00,25.00,1200.00,568.60,1.70,1.20,0.67,
2007.00,9.00,25.00,1500.00,553.50,1.70,-0.50,1.33,
2007.00,9.00,25.00,1800.00,541.20,1.80,-1.60,2.67,
2007.00,9.00,25.00,2100.00,530.00,2.00,-0.20,2.67,
2007.00,9.00,26.00,0.00,496.50,2.00,0.10,2.00,
2007.00,9.00,26.00,300.00,489.10,2.20,-0.10,1.33,
2007.00,9.00,26.00,600.00,485.30,2.00,0.40,0.67,
2007.00,9.00,26.00,900.00,471.90,2.30,-0.10,1.00,
2007.00,9.00,26.00,1200.00,452.20,2.70,2.00,0.33,
2007.00,9.00,26.00,1500.00,445.00,2.90,1.20,0.00,
2007.00,9.00,26.00,1800.00,425.60,2.70,-0.80,1.00,
2007.00,9.00,26.00,2100.00,414.90,2.60,1.70,0.33,
2007.00,9.00,27.00,0.00,400.70,2.60,0.00,0.67,
2007.00,9.00,27.00,300.00,395.90,2.80,1.20,0.00,
2007.00,9.00,27.00,600.00,383.10,2.20,1.70,0.00,
2007.00,9.00,27.00,900.00,375.20,2.30,1.60,2.67,
2007.00,9.00,27.00,1200.00,411.00,6.40,3.70,1.67,
2007.00,9.00,27.00,1500.00,412.30,6.60,-3.30,5.00,
2007.00,9.00,27.00,1800.00,483.70,8.60,-4.70,4.67,
2007.00,9.00,28.00,0.00,558.70,4.90,-2.70,4.00,
2007.00,9.00,28.00,300.00,586.20,4.70,1.20,3.67,
2007.00,9.00,28.00,600.00,586.30,3.90,-2.20,4.67,
2007.00,9.00,28.00,900.00,568.30,3.00,2.40,2.00,
2007.00,9.00,28.00,1200.00,531.80,2.70,0.00,1.33,
2007.00,9.00,28.00,1500.00,556.60,5.00,0.40,2.67,
2007.00,9.00,28.00,1800.00,595.50,5.20,-1.20,4.33,
2007.00,9.00,28.00,2100.00,587.70,4.30,-0.80,5.00,
2007.00,9.00,29.00,0.00,600.40,5.40,-3.70,4.67,
2007.00,9.00,29.00,300.00,621.50,3.60,-2.10,5.00,
2007.00,9.00,29.00,600.00,633.40,3.30,-2.80,5.00,
2007.00,9.00,29.00,900.00,624.90,2.60,0.30,4.00,
2007.00,9.00,29.00,1200.00,618.60,2.90,0.70,4.00,
2007.00,9.00,29.00,1500.00,652.90,1.90,-0.20,2.67,
2007.00,9.00,29.00,1800.00,633.60,2.30,-3.50,3.67,
2007.00,9.00,29.00,2100.00,643.90,1.90,-0.20,3.33,
2007.00,9.00,30.00,0.00,664.20,2.20,0.80,3.33,
2007.00,9.00,30.00,300.00,662.10,1.80,-0.50,3.33,
2007.00,9.00,30.00,600.00,654.40,1.30,-1.60,3.67,
2007.00,9.00,30.00,900.00,633.20,1.10,-2.10,2.00,
2007.00,9.00,30.00,1200.00,623.80,1.50,0.80,1.67,
2007.00,9.00,30.00,1500.00,602.00,1.30,0.00,1.67,
2007.00,9.00,30.00,1800.00,589.10,1.00,-0.40,2.67,
2007.00,9.00,30.00,2100.00,568.80,1.30,0.70,2.33,
2007.00,10.00,1.00,0.00,562.60,1.10,-1.60,2.67,
2007.00,10.00,1.00,300.00,539.30,1.30,-0.70,2.33,
2007.00,10.00,1.00,600.00,528.20,1.50,-0.60,1.67,
2007.00,10.00,1.00,900.00,528.00,1.10,-1.40,2.00,
2007.00,10.00,1.00,1200.00,511.80,2.10,-0.10,1.67,
2007.00,10.00,1.00,1500.00,499.30,1.50,-0.50,2.00,
2007.00,10.00,1.00,1800.00,486.40,1.50,-0.30,1.33,
2007.00,10.00,1.00,2100.00,471.90,2.10,-1.70,1.67,
2007.00,10.00,2.00,0.00,461.90,1.90,-1.00,2.00,
2007.00,10.00,2.00,300.00,448.10,1.60,-1.20,1.67,
2007.00,10.00,2.00,600.00,444.50,1.40,-2.00,1.67,
2007.00,10.00,2.00,900.00,432.80,1.40,-0.80,1.00,
2007.00,10.00,2.00,1200.00,438.40,1.40,-0.60,0.00,
2007.00,10.00,2.00,1500.00,412.70,1.20,0.10,0.00,
2007.00,10.00,2.00,1800.00,408.90,1.50,0.30,1.33,
2007.00,10.00,2.00,2100.00,453.60,2.80,-1.20,3.00,
2007.00,10.00,3.00,0.00,464.30,1.70,2.40,3.33,
2007.00,10.00,3.00,300.00,462.40,2.60,-2.90,3.67,
2007.00,10.00,3.00,600.00,463.70,2.90,-4.30,3.33,
2007.00,10.00,3.00,900.00,528.70,3.50,-1.50,2.33,
2007.00,10.00,3.00,1200.00,541.20,2.80,-3.60,4.00,
2007.00,10.00,3.00,1500.00,575.90,2.20,1.00,2.33,
2007.00,10.00,3.00,1800.00,563.80,2.30,0.50,2.67,
2007.00,10.00,3.00,2100.00,548.80,1.60,-1.60,3.33,
2007.00,10.00,4.00,0.00,576.40,1.50,-2.20,3.67,
2007.00,10.00,4.00,300.00,576.80,1.50,-0.90,3.00,
2007.00,10.00,4.00,600.00,576.50,1.10,-0.50,2.00,
2007.00,10.00,4.00,900.00,561.40,1.30,-0.40,2.67,
2007.00,10.00,4.00,1200.00,558.20,2.30,0.10,2.00,
2007.00,10.00,4.00,1500.00,543.90,2.60,0.30,2.67,
2007.00,10.00,4.00,1800.00,514.30,2.70,1.40,2.33,
2007.00,10.00,4.00,2100.00,513.30,1.60,1.60,0.33,
2007.00,10.00,5.00,0.00,497.80,1.10,-0.50,2.00,
2007.00,10.00,5.00,300.00,495.90,1.00,-1.20,3.00,
2007.00,10.00,5.00,600.00,485.00,1.10,-0.60,2.00,
2007.00,10.00,5.00,900.00,457.00,1.60,-0.30,1.00,
2007.00,10.00,5.00,1200.00,452.40,1.50,-0.50,1.67,
2007.00,10.00,5.00,1500.00,448.20,1.80,-0.60,0.67,
2007.00,10.00,5.00,1800.00,440.40,2.40,0.00,1.67,
2007.00,10.00,5.00,2100.00,426.60,2.40,1.20,0.33,
2007.00,10.00,6.00,0.00,413.30,1.90,-0.80,0.67,
2007.00,10.00,6.00,300.00,397.70,1.50,-0.60,0.33,
2007.00,10.00,6.00,600.00,392.50,1.40,-0.20,1.00,
2007.00,10.00,6.00,900.00,393.30,1.30,-1.50,1.33,
2007.00,10.00,6.00,1200.00,390.90,1.40,-2.20,1.00,
2007.00,10.00,6.00,1500.00,384.30,2.00,1.00,0.67,
2007.00,10.00,6.00,1800.00,379.90,1.30,1.00,1.33,
2007.00,10.00,6.00,2100.00,390.70,1.40,0.80,1.33,
2007.00,10.00,7.00,0.00,375.10,1.50,0.50,1.00,
2007.00,10.00,7.00,300.00,367.90,1.20,-0.60,0.00,
2007.00,10.00,7.00,600.00,365.30,1.00,-0.50,0.67,
2007.00,10.00,7.00,900.00,361.30,1.00,-0.50,0.33,
2007.00,10.00,7.00,1200.00,351.60,1.50,-0.10,1.00,
2007.00,10.00,7.00,1500.00,339.10,1.20,-0.50,0.00,
2007.00,10.00,7.00,1800.00,333.70,1.40,0.10,0.00,
2007.00,10.00,7.00,2100.00,331.60,1.70,0.20,0.00,
2007.00,10.00,8.00,0.00,322.30,1.90,-0.30,0.00,
2007.00,10.00,8.00,300.00,318.70,1.70,-0.50,0.00,
2007.00,10.00,8.00,600.00,309.10,1.30,0.60,0.00,
2007.00,10.00,8.00,900.00,308.80,1.70,1.10,0.00,
2007.00,10.00,8.00,1200.00,302.60,1.90,1.00,0.00,
2007.00,10.00,8.00,1500.00,299.20,1.90,-0.20,0.00,
2007.00,10.00,8.00,1800.00,298.90,2.20,-1.00,0.33,
2007.00,10.00,8.00,2100.00,300.20,2.80,-0.20,0.67,
2007.00,10.00,9.00,0.00,294.40,3.50,-0.50,0.33,
2007.00,10.00,9.00,300.00,289.90,2.80,-1.00,0.33,
2007.00,10.00,9.00,600.00,291.50,2.90,-0.80,0.33,
2007.00,10.00,9.00,900.00,294.90,3.20,-0.50,0.00,
2007.00,10.00,9.00,1200.00,292.90,3.30,0.60,0.00,
2007.00,10.00,9.00,1500.00,279.60,3.40,-0.70,0.00,
2007.00,10.00,9.00,1800.00,279.80,3.10,0.70,0.33,
2007.00,10.00,9.00,2100.00,275.00,2.80,1.20,0.00,
2007.00,10.00,10.00,0.00,270.80,3.20,-0.50,0.00,
2007.00,10.00,10.00,300.00,270.70,3.20,-1.50,1.00,
2007.00,10.00,10.00,600.00,264.20,2.60,-0.60,0.67,
2007.00,10.00,10.00,900.00,265.90,2.00,-1.80,0.00,
2007.00,10.00,10.00,1200.00,265.50,1.80,-1.90,0.00,
2007.00,10.00,10.00,1500.00,266.00,1.90,-1.50,0.00,
2007.00,10.00,10.00,1800.00,269.10,2.30,0.50,0.00,
2007.00,10.00,10.00,2100.00,267.20,2.60,-0.30,0.00,
2007.00,10.00,11.00,0.00,264.30,3.20,0.60,0.00,
2007.00,10.00,11.00,300.00,263.10,3.40,0.40,0.00,
2007.00,10.00,11.00,600.00,261.40,4.30,0.70,0.00,
2007.00,10.00,11.00,900.00,261.60,4.40,0.30,0.00,
2007.00,10.00,11.00,1200.00,260.40,3.90,0.70,0.00,
2007.00,10.00,11.00,1500.00,259.30,4.70,-0.70,0.00,
2007.00,10.00,11.00,1800.00,257.10,3.20,-1.00,0.33,
2007.00,10.00,11.00,2100.00,261.70,3.50,2.10,0.67,
2007.00,10.00,12.00,0.00,264.60,5.10,-0.60,0.00,
2007.00,10.00,12.00,300.00,275.80,8.00,-0.20,0.67,
2007.00,10.00,12.00,600.00,294.60,9.10,3.50,1.00,
2007.00,10.00,12.00,900.00,308.10,6.60,-1.00,1.00,
2007.00,10.00,12.00,1200.00,301.40,4.90,2.90,0.67,
2007.00,10.00,12.00,1500.00,323.60,5.00,4.00,1.33,
2007.00,10.00,12.00,1800.00,341.00,7.10,-4.40,1.67,
2007.00,10.00,12.00,2100.00,348.30,7.60,2.60,2.33,
2007.00,10.00,13.00,0.00,348.00,8.70,3.40,0.00,
2007.00,10.00,13.00,300.00,338.60,6.40,3.30,0.00,
2007.00,10.00,13.00,600.00,354.90,11.50,3.70,0.33,
2007.00,10.00,13.00,900.00,330.90,6.20,-0.80,0.67,
2007.00,10.00,13.00,1200.00,329.60,5.60,1.80,1.00,
2007.00,10.00,13.00,1500.00,341.30,7.00,1.10,0.33,
2007.00,10.00,13.00,1800.00,341.10,7.90,2.40,0.67,
2007.00,10.00,13.00,2100.00,335.90,5.90,-2.60,1.33,
2007.00,10.00,14.00,0.00,350.00,3.90,-1.00,1.67,
2007.00,10.00,14.00,300.00,346.50,3.70,-2.10,1.67,
2007.00,10.00,14.00,600.00,308.70,5.10,-2.70,2.00,
2007.00,10.00,14.00,900.00,306.70,5.30,-3.60,1.67,
2007.00,10.00,14.00,1200.00,302.20,5.80,0.70,1.00,
2007.00,10.00,14.00,1500.00,302.30,5.20,1.60,1.33,
2007.00,10.00,14.00,1800.00,305.80,5.80,2.20,0.33,
2007.00,10.00,14.00,2100.00,302.40,4.40,0.10,0.67,
2007.00,10.00,15.00,0.00,311.30,5.10,-1.80,1.67,
2007.00,10.00,15.00,300.00,304.60,4.40,2.40,0.33,
2007.00,10.00,15.00,600.00,297.20,5.90,6.20,0.33,
2007.00,10.00,15.00,900.00,299.30,4.50,-1.10,0.33,
2007.00,10.00,15.00,1200.00,313.70,5.30,-0.90,0.67,
2007.00,10.00,15.00,1500.00,304.30,3.40,-1.10,0.33,
2007.00,10.00,15.00,1800.00,296.80,2.60,0.00,0.33,
2007.00,10.00,15.00,2100.00,293.70,3.20,0.30,0.00,
2007.00,10.00,16.00,0.00,301.10,3.20,1.50,0.00,
2007.00,10.00,16.00,300.00,302.30,3.30,3.10,0.33,
